period_end,first,last,period_return,compound_mean_wt,final_score_wt,compound_max,compound_min,headline_count,start_date,end_date,final_score_wt_lag1
2014-06-27,161.48959350585938,161.44015502929688,-0.00030614032452003226,-0.02423846153846154,-0.029438461538461524,0.6204,-0.8176,13,2014-06-23,2014-06-27,0.020492045454545475
2014-07-04,161.3576202392578,163.40223693847656,0.01267133647724239,0.23988666666666664,0.3900483333333334,0.7003,-0.0772,15,2014-06-30,2014-07-03,-0.029438461538461524
2014-07-11,162.83338928222656,162.0914306640625,-0.004556550848905383,-0.04459999999999999,-0.07701923076923078,0.5574,-0.5859,13,2014-07-07,2014-07-11,0.3900483333333334
2014-07-18,162.90760803222656,162.9982452392578,0.0005563718485961378,0.021726086956521742,0.014311956521739153,0.4939,-0.5859,23,2014-07-14,2014-07-18,-0.07701923076923078
2014-07-25,162.69325256347656,163.00653076171875,0.0019255758509097998,0.1270214285714286,0.1712625,0.6369,-0.7783,14,2014-07-21,2014-07-25,0.014311956521739153
2014-08-01,163.07249450683594,158.7030029296875,-0.026794779771798227,-0.03188666666666666,-0.04503666666666666,0.4404,-0.3182,15,2014-07-28,2014-08-01,0.1712625
2014-08-08,159.8489227294922,159.31307983398438,-0.0033521833388555633,0.005523529411764698,0.0034147058823529373,0.4019,-0.4404,17,2014-08-04,2014-08-08,-0.04503666666666666
2014-08-15,159.77471923828125,161.3576202392578,0.009907080472574048,0.018044444444444446,0.031812499999999994,0.7184,-0.6369,18,2014-08-11,2014-08-15,0.0034147058823529373
2014-08-22,162.70973205566406,164.21844482421875,0.00927241873914797,-0.08137222222222223,-0.14490555555555554,0.4404,-0.8126,18,2014-08-18,2014-08-22,0.031812499999999994
2014-08-29,165.05111694335938,165.4716339111328,0.0025477983764130574,0.1299888888888889,0.2152486111111111,0.6249,0.0,18,2014-08-25,2014-08-29,-0.14490555555555554
2014-09-05,165.38917541503906,165.8013153076172,0.002491939944339494,-0.003033333333333337,0.008235416666666662,0.6369,-0.5216,12,2014-09-02,2014-09-05,0.2152486111111111
2014-09-12,165.37261962890625,164.1689910888672,-0.007278281874835035,0.092825,0.14819875,0.5994,-0.5423,20,2014-09-08,2014-09-12,0.008235416666666662
2014-09-19,164.04530334472656,166.23675537109375,0.013358822116120272,0.03962000000000001,0.03427500000000001,0.5574,-0.6486,20,2014-09-15,2014-09-19,0.14819875
2014-09-26,164.95294189453125,163.9175567626953,-0.006276851567145414,-0.02535454545454545,-0.008718181818181826,0.4588,-0.802,11,2014-09-23,2014-09-26,0.03427500000000001
2014-10-03,163.61940002441406,162.77452087402344,-0.005163685664808404,-0.026539999999999998,-0.045264999999999986,0.6597,-0.4767,20,2014-09-29,2014-10-03,-0.008718181818181826
2014-10-10,162.58399963378906,157.8214111328125,-0.02929309471844721,0.009361111111111117,-0.007323611111111091,0.5994,-0.6597,18,2014-10-06,2014-10-10,-0.045264999999999986
2014-10-17,155.22894287109375,156.1068572998047,0.005655610432391933,-0.07443529411764706,-0.12214705882352937,0.7003,-0.7269,17,2014-10-13,2014-10-17,-0.007323611111111091
2014-10-24,157.6226348876953,162.70004272460938,0.03221242837700089,0.023700000000000002,0.010167105263157894,0.5719,-0.3818,19,2014-10-20,2014-10-24,-0.12214705882352937
2014-10-31,162.47637939453125,167.03195190429688,0.02803836795688075,0.102325,0.1616979166666667,0.4767,-0.4019,12,2014-10-27,2014-10-31,0.010167105263157894
2014-11-07,167.12301635742188,168.42347717285156,0.007781458495509819,0.038560000000000004,0.05422166666666666,0.5719,-0.4767,15,2014-11-03,2014-11-07,0.1616979166666667
2014-11-14,168.95355224609375,169.16893005371094,0.0012747752548196711,0.10593809523809525,0.20019166666666668,0.6369,-0.34,21,2014-11-10,2014-11-14,0.05422166666666666
2014-11-21,169.276611328125,171.18995666503906,0.011303069702909285,0.07289375000000001,0.13006718750000001,0.6369,-0.3089,16,2014-11-17,2014-11-21,0.20019166666666668
2014-11-28,171.67031860351562,171.6205596923828,-0.00028985156862049166,0.06478181818181818,0.08499772727272727,0.4019,-0.4215,11,2014-11-24,2014-11-28,0.13006718750000001
2014-12-05,170.4279022216797,172.2832489013672,0.010886402141324192,0.14870476190476192,0.2594702380952381,0.6369,0.0,21,2014-12-01,2014-12-05,0.08499772727272727
2014-12-12,171.13194274902344,166.39418029785156,-0.027684851670971344,0.047005000000000005,0.12347124999999999,0.6369,-0.6486,20,2014-12-08,2014-12-12,0.2594702380952381
2014-12-19,165.2511444091797,172.00152587890625,0.04084922675640845,-0.005893749999999996,-0.011265625000000015,0.765,-0.8176,16,2014-12-15,2014-12-19,0.12347124999999999
2014-12-26,172.79269409179688,173.6005401611328,0.004675232790263495,0.39293000000000006,0.6406525000000001,0.7184,0.0,10,2014-12-22,2014-12-26,-0.011265625000000015
2015-01-02,173.83380126953125,171.0937042236328,-0.015762740191419322,0.14653333333333332,0.26496166666666665,0.6369,-0.0772,15,2014-12-29,2015-01-02,0.6406525000000001
2015-01-09,168.0038299560547,170.11093139648438,0.012541984554642838,0.003787500000000006,0.003067187500000009,0.6369,-0.7351,16,2015-01-05,2015-01-09,0.26496166666666665
2015-01-16,168.77838134765625,167.9288330078125,-0.00503351396701579,-0.07102916666666666,-0.10027083333333335,0.5267,-0.5719,24,2015-01-12,2015-01-16,0.003067187500000009
2015-01-23,168.28700256347656,170.71054077148438,0.01440122036218261,0.05367999999999999,0.1106625,0.4019,-0.2263,10,2015-01-20,2015-01-23,-0.10027083333333335
2015-01-30,171.11032104492188,166.1132049560547,-0.029204060037706814,0.019092307692307693,0.014149999999999996,0.6249,-0.4767,13,2015-01-26,2015-01-30,0.1106625
2015-02-06,168.17034912109375,171.19363403320312,0.017977514632691927,-0.00032500000000001045,-0.03253333333333334,0.7034,-0.8316,24,2015-02-02,2015-02-06,0.014149999999999996
2015-02-13,170.42742919921875,174.71661376953125,0.02516721979827974,0.12240526315789475,0.17618947368421056,0.6369,-0.5859,19,2015-02-09,2015-02-13,-0.03253333333333334
2015-02-20,174.99147033691406,175.9326171875,0.0053782441439798045,0.2841307692307692,0.43851346153846144,0.7964,-0.0644,13,2015-02-17,2015-02-20,0.17618947368421056
2015-02-27,175.9076385498047,175.44956970214844,-0.0026040304527569225,0.12503333333333333,0.22325833333333334,0.6369,0.0,12,2015-02-24,2015-02-26,0.43851346153846144
2015-03-06,176.5572509765625,172.81771850585938,-0.021180282599662426,0.14661428571428572,0.21992142857142857,0.5859,0.0,7,2015-03-02,2015-03-06,0.22325833333333334
2015-03-13,173.53399658203125,171.4268341064453,-0.012142649377580916,0.033159999999999995,0.05276833333333333,0.5719,-0.4019,15,2015-03-09,2015-03-13,0.21992142857142857
2015-03-20,173.71717834472656,176.02354431152344,0.013276556692741748,-0.1255235294117647,-0.23239264705882356,0.34,-0.7845,17,2015-03-16,2015-03-19,0.05276833333333333
2015-03-27,175.68063354492188,172.11676025390625,-0.02028609084053845,0.05449444444444444,0.12829444444444443,0.7351,-0.5719,18,2015-03-23,2015-03-27,-0.23239264705882356
2015-04-03,174.21653747558594,172.70233154296875,-0.008691516629581675,0.10296363636363637,0.13118181818181818,0.5423,-0.5719,11,2015-03-30,2015-04-02,0.12829444444444443
2015-04-10,173.86517333984375,175.7139892578125,0.010633618466850736,0.03716428571428572,0.06542500000000002,0.6369,-0.5423,14,2015-04-06,2015-04-09,0.13118181818181818
2015-04-17,174.91925048828125,173.9656219482422,-0.005451821554100178,0.08662857142857143,0.1148357142857143,0.4404,-0.5719,14,2015-04-13,2015-04-17,0.06542500000000002
2015-04-24,175.5550994873047,177.06092834472656,0.008577528433064696,-0.00807894736842104,0.020385526315789493,0.8074,-0.6597,19,2015-04-20,2015-04-24,0.1148357142857143
2015-05-01,176.32472229003906,176.28292846679688,-0.00023702758580523842,0.022088888888888887,-0.0014458333333333376,0.5859,-0.4939,18,2015-04-27,2015-05-01,0.020385526315789493
2015-05-08,176.7848663330078,177.0358428955078,0.0014196722134984796,0.0654875,0.099040625,0.6369,-0.666,16,2015-05-04,2015-05-08,-0.0014458333333333376
2015-05-15,176.19088745117188,177.72183227539062,0.008689126017615623,0.009093750000000001,0.013521875000000003,0.6369,-0.6249,16,2015-05-11,2015-05-15,0.099040625
2015-05-22,178.27391052246094,178.18194580078125,-0.0005158619195044789,0.029415789473684197,0.06269736842105263,0.6597,-0.3612,19,2015-05-18,2015-05-22,0.013521875000000003
2015-05-29,176.26614379882812,176.63424682617188,0.0020883365313979496,0.027175000000000005,0.03159062500000001,0.2846,-0.4215,8,2015-05-26,2015-05-29,0.06269736842105263
2015-06-05,176.9940185546875,175.4881591796875,-0.00850796759854755,0.03086842105263158,0.06783947368421053,0.6486,-0.6597,19,2015-06-01,2015-06-05,0.03159062500000001
2015-06-12,174.40892028808594,175.68887329101562,0.00733880469425241,0.031058823529411767,0.04010588235294118,0.4404,-0.4019,17,2015-06-08,2015-06-12,0.06783947368421053
2015-06-19,174.93601989746094,177.2159881591797,0.013033154996067386,-0.010427777777777777,-0.008529166666666662,0.5719,-0.6597,18,2015-06-15,2015-06-19,0.04010588235294118
2015-06-26,178.1239471435547,176.38377380371094,-0.009769451933609452,0.10256666666666667,0.1588095238095238,0.5574,-0.2732,21,2015-06-22,2015-06-26,-0.008529166666666662
2015-07-03,172.68495178222656,174.27371215820312,0.009200340617867786,0.03593333333333333,0.07205333333333333,0.8176,-0.6597,15,2015-06-29,2015-07-02,0.1588095238095238
2015-07-10,173.77783203125,174.4167022705078,0.003676362121625143,0.052719999999999996,0.10190499999999998,0.5719,-0.3612,15,2015-07-06,2015-07-10,0.07205333333333333
2015-07-17,176.34176635742188,178.61985778808594,0.012918615241988007,0.08639230769230768,0.13289807692307692,0.5106,-0.3612,13,2015-07-13,2015-07-17,0.10190499999999998
2015-07-24,178.71238708496094,174.8538360595703,-0.0215908426289233,0.08508,0.12733833333333333,0.6369,-0.4215,15,2015-07-20,2015-07-24,0.13289807692307692
2015-07-31,173.83660888671875,176.95542907714844,0.017941101189232755,0.07765555555555555,0.1596736111111111,0.7351,-0.3612,18,2015-07-27,2015-07-31,0.12733833333333333
2015-08-07,176.35861206054688,174.81182861328125,-0.00877067146987176,-0.21935,-0.3282946428571429,0.4588,-0.8957,14,2015-08-03,2015-08-07,0.1596736111111111
2015-08-14,177.01422119140625,176.0475616455078,-0.005460914605573852,0.033714999999999995,0.051519999999999996,0.5719,-0.6808,20,2015-08-10,2015-08-14,-0.3282946428571429
2015-08-21,177.0311279296875,166.30445861816406,-0.060591995526254605,0.026474999999999985,0.022765624999999998,0.5267,-0.5423,8,2015-08-17,2015-08-21,0.051519999999999996
2015-08-28,159.30189514160156,167.5233917236328,0.05160953405308377,-0.03884583333333333,-0.08396979166666668,0.5267,-0.6249,24,2015-08-24,2015-08-28,0.022765624999999998
2015-09-04,166.1700439453125,161.8994903564453,-0.025699900460233627,-0.008414285714285711,-0.00704464285714287,0.7096,-0.5994,14,2015-08-31,2015-09-04,-0.08396979166666668
2015-09-11,165.96817016601562,165.38815307617188,-0.003494748958571825,0.08194545454545454,0.1150659090909091,0.5423,-0.34,11,2015-09-08,2015-09-11,-0.00704464285714287
2015-09-18,164.7744903564453,165.15797424316406,0.0023273255823106354,0.23345999999999997,0.35933500000000007,0.8074,-0.6249,15,2015-09-14,2015-09-18,0.1150659090909091
2015-09-25,166.01138305664062,162.96095275878906,-0.01837482612147623,0.06583157894736844,0.1036105263157895,0.8868,-0.5574,19,2015-09-21,2015-09-25,0.35933500000000007
2015-10-02,158.8710174560547,164.7776641845703,0.03717888147943316,0.10369999999999999,0.14828999999999998,0.6486,-0.6249,10,2015-09-29,2015-10-02,0.1036105263157895
2015-10-09,167.7099151611328,170.1266326904297,0.01441010525212505,0.15935294117647056,0.19318676470588234,0.5719,-0.7096,17,2015-10-05,2015-10-09,0.14828999999999998
2015-10-16,170.28721618652344,171.76596069335938,0.008683825714880467,0.13157894736842107,0.2043684210526316,0.7003,-0.7351,19,2015-10-12,2015-10-16,0.19318676470588234
2015-10-23,171.85044860839844,175.3487548828125,0.020356689800593797,0.0730764705882353,0.13070882352941177,0.5574,-0.5106,17,2015-10-19,2015-10-23,0.2043684210526316
2015-10-30,174.91783142089844,175.70367431640625,0.004492640282149685,0.13025882352941176,0.1976058823529412,0.6808,-0.4767,17,2015-10-26,2015-10-30,0.13070882352941177
2015-11-06,177.78250122070312,177.48666381835938,-0.0016640411756637663,-0.05391875,-0.0989,0.2732,-0.4767,16,2015-11-02,2015-11-06,0.1976058823529412
2015-11-13,175.8304901123047,171.1490936279297,-0.026624486352651022,-0.0016636363636363637,-0.0033272727272727273,0.0,-0.0183,11,2015-11-09,2015-11-13,-0.0989
2015-11-20,173.7517547607422,176.86981201171875,0.01794547200556429,-0.14638,-0.20732250000000002,0.3818,-0.7717,20,2015-11-16,2015-11-20,-0.0033272727272727273
2015-11-27,176.6670379638672,177.08108520507812,0.0023436587038698775,-0.01262142857142857,-0.0579964285714286,0.5859,-0.8074,14,2015-11-23,2015-11-27,-0.20732250000000002
2015-12-04,176.34591674804688,177.13177490234375,0.004456344489221609,0.03170769230769231,0.03757307692307694,0.5984,-0.34,13,2015-11-30,2015-12-04,-0.0579964285714286
2015-12-11,176.0586395263672,170.5913543701172,-0.031053773736739565,-0.06003157894736842,-0.11916447368421053,0.4767,-0.8225,19,2015-12-07,2015-12-11,0.03757307692307694
2015-12-18,171.4533233642578,170.02552795410156,-0.008327604167362002,-0.051459090909090906,-0.07775340909090907,0.802,-0.6369,22,2015-12-14,2015-12-18,-0.11916447368421053
2015-12-25,171.42811584472656,174.8368377685547,0.019884264066202695,0.04946666666666667,0.11411111111111112,0.7184,-0.2732,9,2015-12-21,2015-12-24,-0.07775340909090907
2016-01-01,174.43728637695312,173.29820251464844,-0.006530048053162041,0.04514545454545456,0.07196818181818185,0.6369,-0.6486,11,2015-12-28,2015-12-31,0.11411111111111112
2016-01-08,170.87562561035156,163.14022827148438,-0.04526916762550004,-0.06126111111111111,-0.11170555555555556,0.4215,-0.6124,18,2016-01-04,2016-01-08,0.07196818181818185
2016-01-15,163.3016815185547,159.64649963378906,-0.022383002126957985,0.21833809523809528,0.3083321428571429,0.6369,-0.5106,21,2016-01-11,2016-01-15,-0.11170555555555556
2016-01-22,159.85902404785156,161.95018005371094,0.013081250922897025,-0.005266666666666666,0.014865277777777772,0.6369,-0.5574,18,2016-01-19,2016-01-22,0.3083321428571429
2016-01-29,159.5020294189453,164.6702880859375,0.032402463378176316,0.1700125,0.248878125,0.6705,-0.4019,16,2016-01-25,2016-01-29,0.014865277777777772
2016-02-05,164.6107940673828,159.7655487060547,-0.02943455433028741,-0.26264,-0.4255725,0.0,-0.7579,10,2016-02-01,2016-02-05,0.248878125
2016-02-12,157.61492919921875,158.64349365234375,0.006525806015653002,0.03325714285714286,0.026895238095238104,0.7548,-0.4767,21,2016-02-08,2016-02-12,-0.4255725
2016-02-19,161.32113647460938,163.2082061767578,0.011697597372464896,0.25358888888888886,0.35973888888888883,0.6369,0.0,9,2016-02-16,2016-02-19,0.026895238095238104
2016-02-26,165.5713653564453,165.8348388671875,0.0015912987742474627,-0.01882000000000001,-0.04822000000000001,0.5563,-0.659,15,2016-02-22,2016-02-26,0.35973888888888883
2016-03-04,164.53431701660156,170.37408447265625,0.03549270183839792,-0.07325555555555555,-0.12024305555555553,0.6369,-0.7906,18,2016-02-29,2016-03-04,-0.04822000000000001
2016-03-11,170.51010131835938,172.3546905517578,0.010818064262095639,0.19414375,0.2808796875,0.5719,-0.2732,16,2016-03-07,2016-03-11,-0.12024305555555553
2016-03-18,172.13365173339844,174.62783813476562,0.014489824483769231,0.00772,0.01158,0.0772,0.0,10,2016-03-14,2016-03-18,0.2808796875
2016-03-25,174.87557983398438,173.55123901367188,-0.0075730460569151115,-0.0219076923076923,-0.05008269230769231,0.6369,-0.7579,13,2016-03-22,2016-03-24,0.01158
2016-04-01,173.65379333496094,176.79806518554688,0.01810655437005604,0.19725714285714283,0.3167202380952381,0.8547,-0.296,21,2016-03-28,2016-04-01,-0.05008269230769231
2016-04-08,176.22555541992188,174.73025512695312,-0.008485150121420482,0.041521428571428584,0.08828392857142857,0.7269,-0.4767,14,2016-04-04,2016-04-08,0.3167202380952381
2016-04-15,174.32022094726562,177.53285217285156,0.018429481147558935,-0.00198421052631579,-0.003418421052631591,0.7351,-0.4939,19,2016-04-11,2016-04-15,0.08828392857142857
2016-04-22,178.78033447265625,178.5496368408203,-0.001290397137450383,0.05913684210526317,0.08092763157894738,0.4404,-0.5719,19,2016-04-18,2016-04-22,-0.003418421052631591
2016-04-29,178.2420654296875,176.29391479492188,-0.010929802850237591,0.1179125,0.17065625,0.7003,-0.765,8,2016-04-25,2016-04-29,0.08092763157894738
2016-05-06,177.69520568847656,175.77273559570312,-0.0108189193136915,-0.2524266666666667,-0.38847666666666664,0.0,-0.6705,15,2016-05-02,2016-05-06,0.17065625
2016-05-13,175.91796875,174.9524688720703,-0.0054883528089263445,-0.019338461538461544,-0.030392307692307694,0.7184,-0.4939,13,2016-05-09,2016-05-13,-0.38847666666666664
2016-05-20,176.67845153808594,175.57623291015625,-0.00623855721133082,-0.06479375,-0.1153921875,0.6369,-0.4767,16,2016-05-16,2016-05-20,-0.030392307692307694
2016-05-27,175.3369903564453,179.63473510742188,0.02451134094545382,-0.030043749999999994,-0.020631250000000018,0.6369,-0.6486,16,2016-05-23,2016-05-27,-0.1153921875
2016-06-03,179.29298400878906,179.66891479492188,0.002096740082782045,-0.11824285714285712,-0.18037857142857144,0.5994,-0.7269,14,2016-05-31,2016-06-03,-0.020631250000000018
2016-06-10,180.58319091796875,179.48947143554688,-0.006056596280429538,0.18254444444444445,0.27282222222222224,0.5859,-0.0258,9,2016-06-07,2016-06-10,-0.18037857142857144
2016-06-17,178.1053009033203,177.37391662597656,-0.004106471136087975,-0.003864999999999996,-0.03043125000000001,0.6486,-0.8225,20,2016-06-13,2016-06-17,0.27282222222222224
2016-06-24,178.51620483398438,174.5568084716797,-0.02217947869767245,0.04143181818181818,0.08492500000000001,0.6369,-0.5574,22,2016-06-20,2016-06-24,-0.03043125000000001
2016-07-01,171.43055725097656,180.2941131591797,0.05170347719996471,0.0050812499999999955,0.005996875000000006,0.5106,-0.7351,16,2016-06-27,2016-07-01,0.08492500000000001
2016-07-08,178.99722290039062,182.63880920410156,0.020344373195875898,-0.025060000000000002,-0.05170999999999999,0.4404,-0.7003,15,2016-07-05,2016-07-08,0.005996875000000006
2016-07-15,183.28294372558594,185.36996459960938,0.011386879933291238,0.22396,0.38635625,0.8555,-0.0258,20,2016-07-11,2016-07-15,-0.05170999999999999
2016-07-22,185.86814880371094,186.58102416992188,0.0038353820748695533,0.2132764705882353,0.30977205882352943,0.6369,-0.6908,17,2016-07-18,2016-07-22,0.38635625
2016-07-29,186.0742950439453,186.47789001464844,0.0021689990581870155,0.1348,0.19347375000000003,0.6369,-0.6249,20,2016-07-25,2016-07-29,0.30977205882352943
2016-08-05,186.32337951660156,187.38836669921875,0.005715800053542441,-0.05728749999999999,-0.08809843749999997,0.5574,-0.6808,16,2016-08-01,2016-08-05,0.19347375000000003
2016-08-12,187.2766876220703,187.62884521484375,0.001880413399259373,0.021947058823529413,0.03267205882352942,0.5423,-0.4939,17,2016-08-08,2016-08-12,-0.08809843749999997
2016-08-19,188.16990661621094,187.69752502441406,-0.002510399246572037,0.12116923076923077,0.14229615384615385,0.6858,-0.7003,26,2016-08-15,2016-08-19,0.03267205882352942
2016-08-26,187.68894958496094,186.62399291992188,-0.005674050962478194,-0.21965,-0.33882500000000004,0.0,-0.4767,8,2016-08-22,2016-08-22,0.14229615384615385
2016-09-02,187.54295349121094,187.55149841308594,4.55624789730269e-05,0.08878181818181817,0.1476409090909091,0.6486,-0.6369,11,2016-08-29,2016-09-02,-0.33882500000000004
2016-09-09,188.1183624267578,183.1798858642578,-0.0262519644483018,0.017886666666666665,0.04203833333333336,0.6249,-0.8428,15,2016-09-06,2016-09-09,0.1476409090909091
2016-09-16,185.8080291748047,184.18283081054688,-0.008746653045487385,0.16657692307692307,0.2662230769230769,0.6486,-0.2732,13,2016-09-12,2016-09-16,0.04203833333333336
2016-09-23,184.21739196777344,186.44448852539062,0.01208950215735749,0.0168875,0.047537499999999996,0.4404,-0.4404,16,2016-09-19,2016-09-23,0.2662230769230769
2016-09-30,184.93386840820312,186.71205139160156,0.00961523705043299,0.07991538461538461,0.1320461538461538,0.5719,-0.3182,13,2016-09-26,2016-09-30,0.047537499999999996
2016-10-07,186.26327514648438,185.6244659423828,-0.003429603627441713,0.00422142857142857,0.012146428571428558,0.6369,-0.4019,14,2016-10-03,2016-10-07,0.1320461538461538
2016-10-14,186.59124755859375,183.9670867919922,-0.01406368627112331,-0.01958461538461538,-0.030494230769230777,0.25,-0.4019,13,2016-10-10,2016-10-14,0.012146428571428558
2016-10-21,183.32830810546875,184.7094268798828,0.0075335816311548065,0.011264705882352951,0.05702500000000001,0.8176,-0.5719,17,2016-10-17,2016-10-21,-0.030494230769230777
2016-10-28,185.4949951171875,183.46640014648438,-0.010936117006399848,0.010833333333333332,0.03852333333333334,0.6369,-0.4939,15,2016-10-24,2016-10-28,0.05702500000000001
2016-11-04,183.4750213623047,180.02218627929688,-0.018819101681364914,-0.029027777777777777,-0.0136125,0.4939,-0.4215,18,2016-10-31,2016-11-04,0.03852333333333334
2016-11-11,183.9929656982422,186.815673828125,0.015341391553589157,-0.043966666666666675,-0.02775833333333335,0.5719,-0.6249,21,2016-11-07,2016-11-11,-0.0136125
2016-11-18,186.96238708496094,188.6111297607422,0.008818579509428437,0.0385,0.05774999999999999,0.4019,-0.4767,11,2016-11-14,2016-11-18,-0.02775833333333335
2016-11-25,190.03543090820312,191.21800231933594,0.006222899621829203,0.2157642857142857,0.3112535714285714,0.836,-0.5096,14,2016-11-21,2016-11-25,0.05774999999999999
2016-12-02,190.32028198242188,189.62974548339844,-0.0036282864434133977,0.0551294117647059,0.10931764705882355,0.6124,-0.4215,17,2016-11-28,2016-12-02,0.3112535714285714
2016-12-09,190.76914978027344,195.5254669189453,0.024932318166486445,-0.08975882352941177,-0.13499852941176468,0.5106,-0.7783,17,2016-12-05,2016-12-09,0.10931764705882355
2016-12-16,195.301025390625,195.4014892578125,0.0005144052213068573,0.05233529411764706,0.08609117647058824,0.6369,-0.5707,17,2016-12-12,2016-12-16,-0.13499852941176468
2016-12-23,195.8269500732422,195.98329162597656,0.000798365866781392,0.05727692307692307,0.12320192307692307,0.6249,-0.4939,13,2016-12-19,2016-12-23,0.08609117647058824
2016-12-30,196.46951293945312,194.09036254882812,-0.012109514372126484,0.057633333333333335,0.0820125,0.6369,-0.5574,12,2016-12-27,2016-12-30,0.12320192307692307
2017-01-06,195.5751495361328,197.28570556640625,0.008746285171355117,0.135675,0.19897916666666662,0.4767,-0.5334,12,2017-01-03,2017-01-06,0.0820125
2017-01-13,196.6344757080078,197.1467742919922,0.002605334502710166,-0.037712499999999996,-0.07839375000000001,0.5423,-0.3182,8,2017-01-10,2017-01-13,0.19897916666666662
2017-01-20,196.45211791992188,196.8776397705078,0.0021660334085040756,0.15688461538461537,0.2111346153846154,0.6369,-0.5994,13,2017-01-17,2017-01-20,-0.07839375000000001
2017-01-27,196.36532592773438,198.8138885498047,0.012469424581463162,0.07841052631578949,0.1426605263157895,0.7506,-0.3182,19,2017-01-23,2017-01-27,0.2111346153846154
2017-02-03,197.58091735839844,199.1351776123047,0.007866449223367766,0.06902,0.14228749999999998,0.6249,-0.5574,10,2017-01-31,2017-02-03,0.1426605263157895
2017-02-10,198.77915954589844,201.01934814453125,0.011269735739654063,-0.038340000000000006,-0.08055666666666667,0.34,-0.743,15,2017-02-06,2017-02-10,0.14228749999999998
2017-02-17,202.1134033203125,204.1278839111328,0.009967080647431015,-0.06751666666666667,-0.12155833333333332,0.0,-0.4404,12,2017-02-13,2017-02-17,-0.08055666666666667
2017-02-24,205.34349060058594,205.56051635742188,0.00105689133948772,0.25964545454545457,0.38171363636363637,0.7003,-0.1779,11,2017-02-21,2017-02-24,-0.12155833333333332
2017-03-03,205.88186645507812,207.019287109375,0.005524627660906889,0.09274545454545455,0.14825227272727273,0.4404,-0.2732,11,2017-02-27,2017-03-03,0.38171363636363637
2017-03-10,206.40280151367188,206.38546752929688,-8.398134253939649e-05,0.17591666666666667,0.2503611111111111,0.7184,-0.6808,18,2017-03-06,2017-03-10,0.14825227272727273
2017-03-17,206.48960876464844,206.70773315429688,0.0010563455999232918,-0.08926666666666666,-0.1468033333333333,0.4404,-0.6249,15,2017-03-13,2017-03-17,0.2503611111111111
2017-03-24,206.48101806640625,203.94325256347656,-0.012290551096147295,-0.08074285714285713,-0.11144464285714284,0.658,-0.6908,14,2017-03-20,2017-03-24,-0.1468033333333333
2017-03-31,203.73397827148438,205.58274841308594,0.009074432047549763,0.10720714285714286,0.11985714285714288,0.6369,-0.6249,14,2017-03-27,2017-03-31,-0.11144464285714284
2017-04-07,205.22520446777344,205.11184692382812,-0.0005523568327744366,-0.0062809523809523714,0.0005869047619047951,0.6124,-0.5423,21,2017-04-03,2017-04-07,0.11985714285714288
2017-04-14,205.23391723632812,202.7659454345703,-0.012025165406339355,0.08812307692307692,0.1272346153846154,0.5106,-0.3612,13,2017-04-10,2017-04-13,0.0005869047619047951
2017-04-21,204.56240844726562,204.57986450195312,8.53336388635384e-05,0.04789230769230769,0.07968846153846156,0.8074,-0.4019,13,2017-04-17,2017-04-21,0.1272346153846154
2017-04-28,206.829833984375,207.62342834472656,0.003836943370614021,0.007825000000000013,0.015259374999999992,0.8555,-0.6249,16,2017-04-24,2017-04-28,0.07968846153846156
2017-05-05,208.14663696289062,209.0361785888672,0.0042736295861227624,-0.0729923076923077,-0.09109999999999999,0.34,-0.4588,13,2017-05-02,2017-05-05,0.015259374999999992
2017-05-12,209.00128173828125,208.4082794189453,-0.0028373142710125254,0.08594615384615387,0.1481115384615385,0.6369,-0.3818,13,2017-05-08,2017-05-12,-0.09109999999999999
2017-05-19,209.5594024658203,207.82398986816406,-0.00828124425454635,-0.03158888888888889,-0.02470416666666665,0.7717,-0.7003,18,2017-05-15,2017-05-18,0.1481115384615385
2017-05-26,208.87916564941406,210.7890625,0.009143548829525283,-0.08489999999999999,-0.08428749999999997,0.7239,-0.6486,12,2017-05-22,2017-05-24,-0.02470416666666665
2017-06-02,210.60595703125,212.93435668945312,0.011055716044430897,0.05516428571428573,0.10464642857142857,0.7579,-0.7626,14,2017-05-30,2017-06-02,-0.08428749999999997
2017-06-09,212.77735900878906,212.27159118652344,-0.002376981388535482,-0.10633000000000001,-0.1682075,0.34,-0.5209,10,2017-06-05,2017-06-09,0.10464642857142857
2017-06-16,212.2279510498047,212.6320037841797,0.0019038620142932672,0.09153157894736842,0.1156434210526316,0.863,-0.4404,19,2017-06-12,2017-06-16,-0.1682075
2017-06-23,214.40216064453125,213.0613555908203,-0.006253691892284308,0.06695500000000001,0.12445875000000002,0.4404,-0.3612,20,2017-06-19,2017-06-23,0.1156434210526316
2017-06-30,213.20159912109375,211.89585876464844,-0.006124439787638214,0.019235714285714297,0.01920357142857143,0.5859,-0.6597,14,2017-06-26,2017-06-30,0.12445875000000002
2017-07-07,212.2551727294922,212.16754150390625,-0.0004128579033388924,-0.005742857142857145,-0.030089285714285707,0.6369,-0.8647,14,2017-07-03,2017-07-07,0.01920357142857143
2017-07-14,212.39535522460938,215.19081115722656,0.013161568103318366,0.061515384615384625,0.09540384615384616,0.6369,-0.296,13,2017-07-10,2017-07-14,-0.030089285714285707
2017-07-21,215.16453552246094,216.3476104736328,0.005498466316947281,0.06872,0.10308000000000002,0.4939,-0.1027,10,2017-07-17,2017-07-20,0.09540384615384616
