period_end,first,last,period_return,compound_mean_wt,final_score_wt,compound_max,compound_min,headline_count,start_date,end_date,final_score_wt_lag1
2014-05-02,153.46629333496094,154.30311584472656,0.005452809809768144,0.075384375,0.122065625,0.6369,-0.659,32,2014-04-21,2014-05-02,-0.03175961538461539
2014-05-16,154.59852600097656,154.29495239257812,-0.001963625503108135,0.08240571428571429,0.11407071428571429,0.6249,-0.7717,35,2014-05-05,2014-05-15,0.122065625
2014-05-30,154.86109924316406,158.09384155273438,0.02087510889028521,-0.03455882352941176,-0.050186764705882354,0.5859,-0.836,34,2014-05-19,2014-05-30,0.11407071428571429
2014-06-13,158.27439880371094,159.28353881835938,0.0063758891032019704,0.1362921052631579,0.23335131578947363,0.6597,-0.5848,38,2014-06-02,2014-06-13,-0.050186764705882354
2014-06-27,159.4148406982422,161.44015502929688,0.01270467869982328,0.005597142857142867,0.001946428571428587,0.6369,-0.8176,35,2014-06-16,2014-06-27,0.23335131578947363
2014-07-11,161.3576202392578,162.0914306640625,0.004547727115190581,0.10780357142857143,0.17319553571428573,0.7003,-0.5859,28,2014-06-30,2014-07-11,0.001946428571428587
2014-07-25,162.90760803222656,163.00653076171875,0.0006072321034424899,0.061567567567567566,0.07369864864864867,0.6369,-0.7783,37,2014-07-14,2014-07-25,0.17319553571428573
2014-08-08,163.07249450683594,159.31307983398438,-0.02305364055551362,-0.012012500000000002,-0.019296875000000005,0.4404,-0.4404,32,2014-07-28,2014-08-08,0.07369864864864867
2014-08-22,159.77471923828125,164.21844482421875,0.027812444967030725,-0.03166388888888889,-0.05654652777777777,0.7184,-0.8126,36,2014-08-11,2014-08-22,-0.019296875000000005
2014-09-05,165.05111694335938,165.8013153076172,0.004545248636610211,0.07678,0.13244333333333333,0.6369,-0.5216,30,2014-08-25,2014-09-05,-0.05654652777777777
2014-09-19,165.37261962890625,166.23675537109375,0.005225385823400597,0.06622249999999999,0.09123687500000001,0.5994,-0.6486,40,2014-09-08,2014-09-19,0.13244333333333333
2014-10-03,164.95294189453125,162.77452087402344,-0.013206318089801994,-0.026119354838709672,-0.03229677419354838,0.6597,-0.802,31,2014-09-23,2014-10-03,0.09123687500000001
2014-10-17,162.58399963378906,156.1068572998047,-0.03983874396357423,-0.03133999999999999,-0.06309499999999998,0.7003,-0.7269,35,2014-10-06,2014-10-17,-0.03229677419354838
2014-10-31,157.6226348876953,167.03195190429688,0.059695214607379254,0.05413548387096774,0.06882419354838712,0.5719,-0.4019,31,2014-10-20,2014-10-31,-0.06309499999999998
2014-11-14,167.12301635742188,169.16893005371094,0.012241962482974378,0.0778638888888889,0.13937083333333333,0.6369,-0.4767,36,2014-11-03,2014-11-14,0.06882419354838712
2014-11-28,169.276611328125,171.6205596923828,0.013846853064150233,0.0695888888888889,0.11170555555555557,0.6369,-0.4215,27,2014-11-17,2014-11-28,0.13937083333333333
2014-12-12,170.4279022216797,166.39418029785156,-0.02366820145788906,0.09909512195121953,0.19312926829268293,0.6369,-0.6486,41,2014-12-01,2014-12-12,0.11170555555555557
2014-12-26,165.2511444091797,173.6005401611328,0.05052549428207964,0.14750000000000002,0.23947211538461538,0.765,-0.8176,26,2014-12-15,2014-12-26,0.19312926829268293
2015-01-09,173.83380126953125,170.11093139648438,-0.021416259932523274,0.07285806451612903,0.12979032258064518,0.6369,-0.7351,31,2014-12-29,2015-01-09,0.23947211538461538
2015-01-23,168.77838134765625,170.71054077148438,0.011447908247491645,-0.03435,-0.03823161764705882,0.5267,-0.5719,34,2015-01-12,2015-01-23,0.12979032258064518
2015-02-06,171.11032104492188,171.19363403320312,0.00048689633548981703,0.006497297297297296,-0.016131081081081078,0.7034,-0.8316,37,2015-01-26,2015-02-06,-0.03823161764705882
2015-02-20,170.42742919921875,175.9326171875,0.032302241570786316,0.18810625000000003,0.28275859375,0.7964,-0.5859,32,2015-02-09,2015-02-20,-0.016131081081081078
2015-03-06,175.9076385498047,172.81771850585938,-0.017565581969144928,0.1329842105263158,0.22202894736842108,0.6369,0.0,19,2015-02-24,2015-03-06,0.28275859375
2015-03-20,173.53399658203125,176.02354431152344,0.014346167197937909,-0.05114062499999999,-0.09872343750000001,0.5719,-0.7845,32,2015-03-09,2015-03-19,0.22202894736842108
2015-04-03,175.68063354492188,172.70233154296875,-0.016952932954852784,0.07287931034482759,0.1293896551724138,0.7351,-0.5719,29,2015-03-23,2015-04-02,-0.09872343750000001
2015-04-17,173.86517333984375,173.9656219482422,0.0005777385227234699,0.06189642857142858,0.09013035714285718,0.6369,-0.5719,28,2015-04-06,2015-04-17,0.1293896551724138
2015-05-01,175.5550994873047,176.28292846679688,0.004145872045971721,0.0065972972972973025,0.00976486486486488,0.8074,-0.6597,37,2015-04-20,2015-05-01,0.09013035714285718
2015-05-15,176.7848663330078,177.72183227539062,0.005300034792671937,0.037290625,0.05628125,0.6369,-0.666,32,2015-05-04,2015-05-15,0.00976486486486488
2015-05-29,178.27391052246094,176.63424682617188,-0.009197440564823856,0.028751851851851848,0.05348055555555556,0.6597,-0.4215,27,2015-05-18,2015-05-29,0.05628125
