period_end,first,last,period_return,compound_mean_wt,final_score_wt,compound_max,compound_min,headline_count,start_date,end_date,final_score_wt_lag1
2015-12-31,178.02749633789062,173.29820251464844,-0.02656496283173093,-0.02388055555555556,-0.039842361111111106,0.802,-0.8225,72,2015-12-01,2015-12-31,-0.0853388888888889
2016-01-31,170.87562561035156,164.6702880859375,-0.036314936681280274,0.08366849315068492,0.11936849315068494,0.6705,-0.6124,73,2016-01-04,2016-01-29,-0.039842361111111106
2016-02-29,164.6107940673828,164.53431701660156,-0.00046459317090674634,0.001241379310344823,-0.020285775862068974,0.7548,-0.7579,58,2016-02-01,2016-02-29,0.11936849315068494
2016-03-31,168.40200805664062,175.60186767578125,0.042754000989815966,0.07501643835616438,0.11063150684931507,0.8547,-0.7906,73,2016-03-01,2016-03-31,-0.020285775862068974
2016-04-30,176.79806518554688,176.29391479492188,-0.002851560564850697,0.04607741935483871,0.07166693548387096,0.7351,-0.765,62,2016-04-01,2016-04-29,0.11063150684931507
2016-05-31,177.69520568847656,179.29298400878906,0.008991679399125818,-0.09286290322580647,-0.1403560483870968,0.7184,-0.6705,62,2016-05-02,2016-05-31,0.07166693548387096
2016-06-30,179.6603546142578,179.91616821289062,0.001423873392558228,0.02112307692307693,0.03080352564102564,0.6486,-0.8225,78,2016-06-01,2016-06-30,-0.1403560483870968
2016-07-31,180.2941131591797,186.47789001464844,0.034298273787836564,0.1353794520547945,0.20922773972602737,0.8555,-0.7003,73,2016-07-01,2016-07-29,0.03080352564102564
2016-08-31,186.32337951660156,186.70120239257812,0.0020277802869226313,0.020247297297297295,0.017162162162162174,0.6858,-0.7003,74,2016-08-01,2016-08-31,0.20922773972602737
2016-09-30,186.70980834960938,186.71205139160156,1.2013519868236955e-05,0.06673606557377049,0.11569959016393443,0.6486,-0.8428,61,2016-09-01,2016-09-30,0.017162162162162174
2016-10-31,186.26327514648438,183.4750213623047,-0.014969423156480532,0.004620967741935486,0.024917741935483875,0.8176,-0.5719,62,2016-10-03,2016-10-31,0.11569959016393443
2016-11-30,182.14569091796875,190.2339630126953,0.04440550887569006,0.03737042253521126,0.07591795774647886,0.836,-0.6249,71,2016-11-01,2016-11-30,0.024917741935483875
2016-12-31,189.53480529785156,194.09036254882812,0.02403546537965706,0.014459090909090918,0.03277916666666668,0.6369,-0.7783,66,2016-12-01,2016-12-30,0.07591795774647886
2017-01-31,195.5751495361328,197.56353759765625,0.010166874811240234,0.09732000000000002,0.14700863636363637,0.7506,-0.5994,55,2017-01-03,2017-01-31,0.03277916666666668
2017-02-28,197.64169311523438,205.32614135742188,0.03888070437499791,0.05012799999999999,0.06898049999999999,0.7003,-0.743,50,2017-02-01,2017-02-28,0.14700863636363637
2017-03-31,208.20016479492188,205.58274841308594,-0.012571634534555232,0.03546119402985075,0.04013544776119405,0.7184,-0.6908,67,2017-03-01,2017-03-31,0.06898049999999999
2017-04-30,205.22520446777344,207.62342834472656,0.011685815507761932,0.027960317460317467,0.046769444444444454,0.8555,-0.6249,63,2017-04-03,2017-04-28,0.04013544776119405
2017-05-31,208.14663696289062,210.55357360839844,0.011563658585254544,0.005564062500000005,0.031676562500000005,0.7717,-0.7003,64,2017-05-02,2017-05-31,0.046769444444444454
2017-06-30,212.2279510498047,211.89585876464844,-0.0015647905165814269,0.018571014492753626,0.028926811594202895,0.863,-0.7626,69,2017-06-01,2017-06-30,0.031676562500000005
2017-07-31,212.2551727294922,216.25119018554688,0.018826478547815606,0.049773913043478266,0.07044891304347826,0.6369,-0.8647,46,2017-07-03,2017-07-31,0.028926811594202895
2017-08-31,216.73318481445312,216.8821563720703,0.0006873500140032185,-0.028417910447761187,-0.01763208955223879,0.6369,-0.6597,67,2017-08-01,2017-08-31,0.07044891304347826
2017-09-30,217.1888885498047,221.2522735595703,0.018708991223709948,0.06433207547169811,0.08864339622641507,0.7717,-0.5994,53,2017-09-01,2017-09-29,-0.01763208955223879
2017-10-31,222.21214294433594,226.4657745361328,0.0191422103915464,0.005989393939393942,0.017396590909090907,0.8658,-0.8271,66,2017-10-02,2017-10-31,0.08864339622641507
2017-11-30,226.76522827148438,233.38800048828125,0.029205413313491135,0.06684,0.12450045454545453,0.6597,-0.6808,55,2017-11-01,2017-11-30,0.017396590909090907
